"fixed","align-left","align-left href","align-left 2","align-left href 2","align-right","align-right 2","align-right 3","align-right 5"
"813","Alex Wood","https://www.fangraphs.com/players/alex-wood/13781/stats","SFG","https://www.fangraphs.com/teams/giants","50.0","0.0","0.0","0.0"
"814","José Urquidy","https://www.fangraphs.com/players/jose-urquidy/18413/stats","HOU","https://www.fangraphs.com/teams/astros","27.2","0.0","0.0","0.0"
"815","Óscar Mercado","https://www.fangraphs.com/players/oscar-mercado/16375/stats","STL","https://www.fangraphs.com/teams/cardinals","32","0.0","","0.0"
"816","Blair Calvo","https://www.fangraphs.com/players/blair-calvo/25416/stats","COL","https://www.fangraphs.com/teams/rockies","1.0","0.0","0.0","0.0"
"817","Yerry Rodríguez","https://www.fangraphs.com/players/yerry-rodriguez/21955/stats","TEX","https://www.fangraphs.com/teams/rangers","8.2","0.0","0.0","0.0"
"818","Giancarlo Stanton","https://www.fangraphs.com/players/giancarlo-stanton/4949/stats","NYY","https://www.fangraphs.com/teams/yankees","163","0.0","","0.0"
"819","Jake Alu","https://www.fangraphs.com/players/jake-alu/25569/stats","WSN","https://www.fangraphs.com/teams/nationals","14","0.0","","0.0"
"820","Noah Syndergaard","https://www.fangraphs.com/players/noah-syndergaard/11762/stats","LAD","https://www.fangraphs.com/teams/dodgers","55.1","0.0","0.0","0.0"
"821","José Rodríguez","https://www.fangraphs.com/players/jose-rodriguez/24388/stats","CHW","https://www.fangraphs.com/teams/white-sox","0.0","","","0.0"
"822","Eduardo Salazar","https://www.fangraphs.com/players/eduardo-salazar/23135/stats","CIN","https://www.fangraphs.com/teams/reds","12.1","0.0","0.0","0.0"
"823","Rob Zastryzny","https://www.fangraphs.com/players/rob-zastryzny/15094/stats","PIT","https://www.fangraphs.com/teams/pirates","17.0","0.0","0.0","0.0"
"824","Daniel Bard","https://www.fangraphs.com/players/daniel-bard/7115/stats","COL","https://www.fangraphs.com/teams/rockies","30.2","0.0","0.0","0.0"
"825","Drew Smith","https://www.fangraphs.com/players/drew-smith/17755/stats","NYM","https://www.fangraphs.com/teams/mets","29.1","0.0","0.0","0.0"
"826","Alex Claudio","https://www.fangraphs.com/players/alex-claudio/12890/stats","MIL","https://www.fangraphs.com/teams/brewers","0.1","0.0","0.0","0.0"
"827","Randy Wynne","https://www.fangraphs.com/players/randy-wynne/25804/stats","CIN","https://www.fangraphs.com/teams/reds","2.1","0.0","0.0","0.0"
"828","Cory Abbott","https://www.fangraphs.com/players/cory-abbott/20277/stats","WSN","https://www.fangraphs.com/teams/nationals","17.0","0.0","0.0","0.0"
"829","Tim Locastro","https://www.fangraphs.com/players/tim-locastro/15124/stats","NYM","https://www.fangraphs.com/teams/mets","10","0.0","","0.0"
"830","Mark Kolozsvary","https://www.fangraphs.com/players/mark-kolozsvary/21304/stats","BAL","https://www.fangraphs.com/teams/orioles","0.0","","","0.0"
"831","Anthony Bemboom","https://www.fangraphs.com/players/anthony-bemboom/13854/stats","BAL","https://www.fangraphs.com/teams/orioles","13","0.0","","0.0"
"832","Estevan Florial","https://www.fangraphs.com/players/estevan-florial/19151/stats","NYY","https://www.fangraphs.com/teams/yankees","0.0","","","0.0"
"833","Dylan Covey","https://www.fangraphs.com/players/dylan-covey/14825/stats","- - -","","19.0","0.0","0.0","0.0"
"834","Robert Stephenson","https://www.fangraphs.com/players/robert-stephenson/13594/stats","- - -","","28.1","0.0","0.0","0.0"
"835","Cole Waites","https://www.fangraphs.com/players/cole-waites/25665/stats","SFG","https://www.fangraphs.com/teams/giants","2.1","0.0","0.0","0.0"
"836","Edwin Uceta","https://www.fangraphs.com/players/edwin-uceta/20539/stats","NYM","https://www.fangraphs.com/teams/mets","3.0","0.0","0.0","0.0"
"837","Yonny Hernández","https://www.fangraphs.com/players/yonny-hernandez/19432/stats","LAD","https://www.fangraphs.com/teams/dodgers","12","1.0","0.0","0.0"
"838","Andrew Bellatti","https://www.fangraphs.com/players/andrew-bellatti/10657/stats","PHI","https://www.fangraphs.com/teams/phillies","12.2","0.0","0.0","0.0"
"839","Ethan Small","https://www.fangraphs.com/players/ethan-small/26364/stats","MIL","https://www.fangraphs.com/teams/brewers","3.0","0.0","0.0","0.0"
"840","Dairon Blanco","https://www.fangraphs.com/players/dairon-blanco/19779/stats","KCR","https://www.fangraphs.com/teams/royals","50","0.0","","0.0"
"841","Josh Rojas","https://www.fangraphs.com/players/josh-rojas/19734/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","210","2.0","0.0","0.0"
"842","Adrian Morejon","https://www.fangraphs.com/players/adrian-morejon/20039/stats","SDP","https://www.fangraphs.com/teams/padres","8.2","0.0","0.0","0.0"
"843","Reed Garrett","https://www.fangraphs.com/players/reed-garrett/16866/stats","BAL","https://www.fangraphs.com/teams/orioles","2.2","0.0","0.0","0.0"
"844","Nick Lodolo","https://www.fangraphs.com/players/nick-lodolo/26378/stats","CIN","https://www.fangraphs.com/teams/reds","34.1","0.0","0.0","0.0"
"845","Richard Lovelady","https://www.fangraphs.com/players/richard-lovelady/19337/stats","OAK","https://www.fangraphs.com/teams/athletics","23.1","0.0","0.0","0.0"
"846","Gavin Hollowell","https://www.fangraphs.com/players/gavin-hollowell/25427/stats","COL","https://www.fangraphs.com/teams/rockies","7.1","0.0","0.0","0.0"
"847","Josh Winder","https://www.fangraphs.com/players/josh-winder/24606/stats","MIN","https://www.fangraphs.com/teams/twins","5.2","0.0","0.0","0.0"
"848","Nick Vespi","https://www.fangraphs.com/players/nick-vespi/21093/stats","BAL","https://www.fangraphs.com/teams/orioles","6.2","0.0","0.0","0.0"
"849","T.J. McFarland","https://www.fangraphs.com/players/tj-mcfarland/3237/stats","NYM","https://www.fangraphs.com/teams/mets","1.2","0.0","0.0","0.0"
"850","Carlos Rodón","https://www.fangraphs.com/players/carlos-rodon/16137/stats","NYY","https://www.fangraphs.com/teams/yankees","5.1","0.0","0.0","0.0"
"851","Andre Pallante","https://www.fangraphs.com/players/andre-pallante/26108/stats","STL","https://www.fangraphs.com/teams/cardinals","31.1","0.0","0.0","0.0"
"852","Joel Kuhnel","https://www.fangraphs.com/players/joel-kuhnel/19995/stats","CIN","https://www.fangraphs.com/teams/reds","3.1","0.0","0.0","0.0"
"853","Dereck Rodríguez","https://www.fangraphs.com/players/dereck-rodriguez/14509/stats","- - -","","2.2","0.0","0.0","0.0"
"854","Andrew Knizner","https://www.fangraphs.com/players/andrew-knizner/19514/stats","STL","https://www.fangraphs.com/teams/cardinals","115","0.0","","0.0"
"855","Anthony Bass","https://www.fangraphs.com/players/anthony-bass/7982/stats","TOR","https://www.fangraphs.com/teams/blue-jays","20.0","0.0","0.0","0.0"
"856","Nick Wittgren","https://www.fangraphs.com/players/nick-wittgren/15594/stats","KCR","https://www.fangraphs.com/teams/royals","18.1","0.0","0.0","0.0"
"857","Bryce Johnson","https://www.fangraphs.com/players/bryce-johnson/20002/stats","SFG","https://www.fangraphs.com/teams/giants","48","0.0","","0.0"
"858","Ian Gibaut","https://www.fangraphs.com/players/ian-gibaut/17871/stats","CIN","https://www.fangraphs.com/teams/reds","44.0","0.0","0.0","0.0"
"859","Jake Lamb","https://www.fangraphs.com/players/jake-lamb/13329/stats","LAA","https://www.fangraphs.com/teams/angels","54","1.0","0.0","0.0"
"860","Taylor Hearn","https://www.fangraphs.com/players/taylor-hearn/18325/stats","TEX","https://www.fangraphs.com/teams/rangers","7.0","0.0","0.0","0.0"
"861","Sammy Peralta","https://www.fangraphs.com/players/sammy-peralta/25589/stats","CHW","https://www.fangraphs.com/teams/white-sox","0.2","0.0","0.0","0.0"
"862","Josh Taylor","https://www.fangraphs.com/players/josh-taylor/17359/stats","KCR","https://www.fangraphs.com/teams/royals","17.2","0.0","0.0","0.0"
"863","Jake Wong","https://www.fangraphs.com/players/jake-wong/23095/stats","CIN","https://www.fangraphs.com/teams/reds","3.0","0.0","0.0","0.0"
"864","Noah Davis","https://www.fangraphs.com/players/noah-davis/25862/stats","COL","https://www.fangraphs.com/teams/rockies","18.2","0.0","0.0","0.0"
"865","Santiago Espinal","https://www.fangraphs.com/players/santiago-espinal/19997/stats","TOR","https://www.fangraphs.com/teams/blue-jays","134","0.0","","0.0"
"866","Mitch Haniger","https://www.fangraphs.com/players/mitch-haniger/14274/stats","SFG","https://www.fangraphs.com/teams/giants","160","0.0","","0.0"
"867","Darren McCaughan","https://www.fangraphs.com/players/darren-mccaughan/20038/stats","SEA","https://www.fangraphs.com/teams/mariners","4.0","0.0","0.0","0.0"
"868","Jeff Lindgren","https://www.fangraphs.com/players/jeff-lindgren/25830/stats","MIA","https://www.fangraphs.com/teams/marlins","7.0","0.0","0.0","0.0"
"869","David Villar","https://www.fangraphs.com/players/david-villar/24782/stats","SFG","https://www.fangraphs.com/teams/giants","127","1.0","0.0","0.0"
"870","Erich Uelmen","https://www.fangraphs.com/players/erich-uelmen/20323/stats","PHI","https://www.fangraphs.com/teams/phillies","1.0","0.0","0.0","0.0"
"871","Willie Calhoun","https://www.fangraphs.com/players/willie-calhoun/17838/stats","NYY","https://www.fangraphs.com/teams/yankees","149","0.0","","0.0"
"872","Jose Cuas","https://www.fangraphs.com/players/jose-cuas/17701/stats","KCR","https://www.fangraphs.com/teams/royals","36.0","0.0","0.0","0.0"
"873","Oliver Ortega","https://www.fangraphs.com/players/oliver-ortega/21025/stats","MIN","https://www.fangraphs.com/teams/twins","7.0","0.0","0.0","0.0"
"874","Austin Wynns","https://www.fangraphs.com/players/austin-wynns/15271/stats","- - -","","64","0.0","","0.0"
"875","Zach Logue","https://www.fangraphs.com/players/zach-logue/20231/stats","DET","https://www.fangraphs.com/teams/tigers","7.0","0.0","0.0","0.0"
"876","Justin Martinez","https://www.fangraphs.com/players/justin-martinez/24453/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","1.0","0.0","0.0","0.0"
"877","Javier Assad","https://www.fangraphs.com/players/javier-assad/21741/stats","CHC","https://www.fangraphs.com/teams/cubs","36.2","0.0","0.0","0.0"
"878","Josh Bell","https://www.fangraphs.com/players/josh-bell/13145/stats","CLE","https://www.fangraphs.com/teams/guardians","332","0.0","","0.0"
"879","Kendall Graveman","https://www.fangraphs.com/players/kendall-graveman/15514/stats","CHW","https://www.fangraphs.com/teams/white-sox","40.0","0.0","0.0","0.0"
"880","Josh Walker","https://www.fangraphs.com/players/josh-walker/23617/stats","NYM","https://www.fangraphs.com/teams/mets","6.0","0.0","0.0","0.0"
"881","Brett Phillips","https://www.fangraphs.com/players/brett-phillips/14735/stats","LAA","https://www.fangraphs.com/teams/angels","16","0.1","0.0","0.0"
"882","James Naile","https://www.fangraphs.com/players/james-naile/18186/stats","STL","https://www.fangraphs.com/teams/cardinals","7.2","0.0","0.0","0.0"
"883","Gerardo Reyes","https://www.fangraphs.com/players/gerardo-reyes/16306/stats","LAA","https://www.fangraphs.com/teams/angels","2.0","0.0","0.0","0.0"
"884","Robbie Ray","https://www.fangraphs.com/players/robbie-ray/11486/stats","SEA","https://www.fangraphs.com/teams/mariners","3.1","0.0","0.0","0.0"
"885","Tony Santillan","https://www.fangraphs.com/players/tony-santillan/19926/stats","CIN","https://www.fangraphs.com/teams/reds","2.0","0.0","0.0","0.0"
"886","Daniel Norris","https://www.fangraphs.com/players/daniel-norris/13475/stats","CLE","https://www.fangraphs.com/teams/guardians","2.0","0.0","0.0","0.0"
"887","Livan Soto","https://www.fangraphs.com/players/livan-soto/22471/stats","LAA","https://www.fangraphs.com/teams/angels","12","0.0","","0.0"
"888","Victor Mederos","https://www.fangraphs.com/players/victor-mederos/31533/stats","LAA","https://www.fangraphs.com/teams/angels","2.0","0.0","0.0","0.0"
"889","Tres Barrera","https://www.fangraphs.com/players/tres-barrera/19977/stats","STL","https://www.fangraphs.com/teams/cardinals","2","0.0","","0.0"
"890","Zack Kelly","https://www.fangraphs.com/players/zack-kelly/20349/stats","BOS","https://www.fangraphs.com/teams/red-sox","7.1","0.0","0.0","0.0"
"891","Chris Okey","https://www.fangraphs.com/players/chris-okey/19245/stats","LAA","https://www.fangraphs.com/teams/angels","2","0.0","","0.0"
"892","Jake Diekman","https://www.fangraphs.com/players/jake-diekman/5003/stats","- - -","","30.2","0.0","0.0","0.0"
"893","Dakota Hudson","https://www.fangraphs.com/players/dakota-hudson/19206/stats","STL","https://www.fangraphs.com/teams/cardinals","6.2","0.0","0.0","0.0"
"894","Drey Jameson","https://www.fangraphs.com/players/drey-jameson/26260/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","40.2","0.0","0.0","0.0"
"895","Chad Smith","https://www.fangraphs.com/players/chad-smith/20190/stats","OAK","https://www.fangraphs.com/teams/athletics","12.0","0.0","0.0","0.0"
"896","Ty Blach","https://www.fangraphs.com/players/ty-blach/14361/stats","COL","https://www.fangraphs.com/teams/rockies","13.1","0.0","0.0","0.0"
"897","Ryan Weber","https://www.fangraphs.com/players/ryan-weber/10160/stats","NYY","https://www.fangraphs.com/teams/yankees","14.1","0.0","0.0","0.0"
"898","Simeon Woods Richardson","https://www.fangraphs.com/players/simeon-woods-richardson/24494/stats","MIN","https://www.fangraphs.com/teams/twins","4.2","0.0","0.0","0.0"
"899","Jose Herrera","https://www.fangraphs.com/players/jose-herrera/17040/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","68","1.0","0.0","0.0"
"900","Tony Kemp","https://www.fangraphs.com/players/tony-kemp/14894/stats","OAK","https://www.fangraphs.com/teams/athletics","256","0.0","","0.0"
"901","Janson Junk","https://www.fangraphs.com/players/janson-junk/23301/stats","MIL","https://www.fangraphs.com/teams/brewers","4.2","0.0","0.0","0.0"
"902","Cionel Pérez","https://www.fangraphs.com/players/cionel-perez/19614/stats","BAL","https://www.fangraphs.com/teams/orioles","30.1","0.0","0.0","0.0"
"903","David Fletcher","https://www.fangraphs.com/players/david-fletcher/17992/stats","LAA","https://www.fangraphs.com/teams/angels","49","0.0","","0.0"
"904","Riley Pint","https://www.fangraphs.com/players/riley-pint/21858/stats","COL","https://www.fangraphs.com/teams/rockies","0.1","0.0","0.0","0.0"
"905","Jordan Balazovic","https://www.fangraphs.com/players/jordan-balazovic/21866/stats","MIN","https://www.fangraphs.com/teams/twins","10.0","0.0","0.0","0.0"
"906","José Castillo","https://www.fangraphs.com/players/jose-castillo/17169/stats","SDP","https://www.fangraphs.com/teams/padres","0.1","0.0","0.0","0.0"
"907","Bryan Hoeing","https://www.fangraphs.com/players/bryan-hoeing/26304/stats","MIA","https://www.fangraphs.com/teams/marlins","41.2","0.0","0.0","0.0"
"908","Kyle Garlick","https://www.fangraphs.com/players/kyle-garlick/18063/stats","MIN","https://www.fangraphs.com/teams/twins","30","0.0","","0.0"
"909","Joey Ortiz","https://www.fangraphs.com/players/joey-ortiz/25493/stats","BAL","https://www.fangraphs.com/teams/orioles","34","0.0","","0.0"
"910","Dominic Canzone","https://www.fangraphs.com/players/dominic-canzone/26438/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","4","0.0","","0.0"
"911","Connor Kaiser","https://www.fangraphs.com/players/connor-kaiser/21535/stats","COL","https://www.fangraphs.com/teams/rockies","4","0.0","","0.0"
"912","Bowden Francis","https://www.fangraphs.com/players/bowden-francis/20548/stats","TOR","https://www.fangraphs.com/teams/blue-jays","13.2","0.0","-0.1","-0.1"
"913","Tristan Beck","https://www.fangraphs.com/players/tristan-beck/21584/stats","SFG","https://www.fangraphs.com/teams/giants","46.2","0.0","-0.1","-0.1"
"914","Brandon Hughes","https://www.fangraphs.com/players/brandon-hughes/23460/stats","CHC","https://www.fangraphs.com/teams/cubs","13.2","0.0","-0.1","-0.1"
"915","Bennett Sousa","https://www.fangraphs.com/players/bennett-sousa/21345/stats","MIL","https://www.fangraphs.com/teams/brewers","2.2","0.0","-0.1","-0.1"
"916","Garrett Stubbs","https://www.fangraphs.com/players/garrett-stubbs/18067/stats","PHI","https://www.fangraphs.com/teams/phillies","53","-0.1","","-0.1"
"917","Dylan Coleman","https://www.fangraphs.com/players/dylan-coleman/22276/stats","KCR","https://www.fangraphs.com/teams/royals","6.2","0.0","-0.1","-0.1"
"918","Bruce Zimmermann","https://www.fangraphs.com/players/bruce-zimmermann/20370/stats","BAL","https://www.fangraphs.com/teams/orioles","11.1","0.0","-0.1","-0.1"
"919","Kolton Ingram","https://www.fangraphs.com/players/kolton-ingram/26068/stats","LAA","https://www.fangraphs.com/teams/angels","2.1","0.0","-0.1","-0.1"
"920","Daniel Vogelbach","https://www.fangraphs.com/players/daniel-vogelbach/14130/stats","NYM","https://www.fangraphs.com/teams/mets","197","-0.1","","-0.1"
"921","Liam Hendriks","https://www.fangraphs.com/players/liam-hendriks/3548/stats","CHW","https://www.fangraphs.com/teams/white-sox","5.0","0.0","-0.1","-0.1"
"922","Oswald Peraza","https://www.fangraphs.com/players/oswald-peraza/22823/stats","NYY","https://www.fangraphs.com/teams/yankees","38","-0.1","","-0.1"
"923","Tommy Milone","https://www.fangraphs.com/players/tommy-milone/7608/stats","SEA","https://www.fangraphs.com/teams/mariners","9.0","0.0","-0.1","-0.1"
"924","Max Castillo","https://www.fangraphs.com/players/max-castillo/21956/stats","KCR","https://www.fangraphs.com/teams/royals","14.0","0.0","-0.1","-0.1"
"925","Zack Short","https://www.fangraphs.com/players/zack-short/19562/stats","DET","https://www.fangraphs.com/teams/tigers","136","2.0","-0.1","-0.1"
